station_abbr;reference_timestamp;tre200d0;tre200dx;tre200dn;tre005d0;tre005dx;tre005dn;ure200d0;pva200d0;prestad0;pp0qffd0;ppz850d0;ppz700d0;pp0qnhd0;fkl010d0;fkl010d1;fu3010d0;fu3010d1;fkl010d3;fu3010d3;wcc006d0;rre150d0;rka150d0;htoautd0;gre000d0;oli000d0;olo000d0;osr000d0;ods000d0;sre000d0;sremaxdv;erefaod0;xcd000d0;dkl010d0;xno000d0;xno012d0;rreetsd0;tso005d0;tso010d0;tso020d0
LUZ;23.09.1988 00:00;14.7;18.5;12.1;14;20.7;9.8;77;12.8;961.3;1014.1;;;;2;15.3;7.2;55.1;;;;0.5;2.4;;109;;;;;121;18;1.8;0;239;0;0;1.8;;;
LUZ;24.09.1988 00:00;15.7;21.6;11;14.3;24.3;6.7;72.4;12.5;966.6;1019.6;;;;1.9;11.4;6.8;41;;;;0;0.5;;190;;;;;619;93;2.5;0;261;0;0;-1.6;;;
LUZ;25.09.1988 00:00;13.6;17.8;8.7;12.2;20.9;5.3;80.5;12.4;972.6;1026.3;;;;1;6.1;3.6;22;;;;0;0;;89;;;;;48;7;1.3;0;211;0;0;-0.3;;;
LUZ;26.09.1988 00:00;14.5;21.4;8.6;12.4;24.2;3.8;78.9;12.9;973.5;1027.1;;;;1.1;5.6;4;20.2;;;;0;0;;182;;;;;655;99;2.1;0;217;0;0;-1.7;;;
LUZ;27.09.1988 00:00;14.7;21.9;8.4;12.1;24.8;3.2;79.1;13.1;970.8;1024.2;;;;1.3;5;4.7;18;;;;0;0;;180;;;;;652;99;2.1;0;236;0;0;-1.7;;;
LUZ;28.09.1988 00:00;14.8;21.8;6.2;12.7;26.7;1.7;73.7;12.3;965.4;1018.5;;;;1;5.3;3.6;19.1;;;;0;0;;144;;;;;372;57;1.8;0;207;0;0;-1.3;;;
LUZ;29.09.1988 00:00;14.4;18;9;13.4;19.5;8.5;80.6;13.2;965.1;1018.3;;;;1.2;7.6;4.3;27.4;;;;0.9;0.3;;49;;;;;0;0;1;0;315;0;0;0.1;;;
LUZ;30.09.1988 00:00;9.9;10.7;8.7;9.5;10.4;8.3;87.6;10.7;969.7;1024;;;;1.4;6.2;5;22.3;;;;1;0.6;;18;;;;;0;0;0.7;0;346;10.1;2.1;0.4;;;
LUZ;01.10.1988 00:00;11.1;12.5;9.4;10.8;12.4;9.1;88.1;11.6;973.7;1028;;;;1;4.6;3.6;16.6;;;;0;1;;28;;;;;0;0;0.7;0;353;8.9;0.9;0.8;;;
LUZ;02.10.1988 00:00;12.6;14.4;11.2;12.7;16.7;10.6;82.4;12;972.8;1026.7;;;;0.7;3.7;2.5;13.3;;;;0;0;;61;;;;;0;0;1;0;270;0;0;-0.2;;;
LUZ;03.10.1988 00:00;13.6;17.7;11.4;13.2;19.9;8.1;82.8;12.9;968.6;1022.1;;;;1.3;6.9;4.7;24.8;;;;10.2;0;;107;;;;;200;32;1.4;0;288;0;0;-0.6;;;
LUZ;04.10.1988 00:00;11.8;14.2;7.7;10.1;14.8;3.2;90.7;12.5;965.5;1019.2;;;;1.2;5.8;4.3;20.9;;;;0.4;10.6;;57;;;;;20;3;0.8;0;63;8.2;0.2;10.5;;;
LUZ;05.10.1988 00:00;11.5;15.1;7.8;10;15.7;3.6;87.7;11.9;961.1;1014.6;;;;1.4;12.6;5;45.4;;;;10.1;9.5;;41;;;;;6;1;0.9;0;270;8.5;0.5;9.3;;;
LUZ;06.10.1988 00:00;11.9;13.9;9.6;10.9;17.2;6;76.9;10.7;958.8;1012.1;;;;1.8;12.8;6.5;46.1;;;;1.8;1.3;;63;;;;;28;5;1.2;0;225;8.1;0.1;1;;;
LUZ;07.10.1988 00:00;11.2;14.4;7.5;10;15;4.5;75;9.9;953.9;1007;;;;3.7;22.5;13.3;81;;;;17.1;13;;79;;;;;194;32;1.5;0;277;8.8;0.8;12.3;;;
LUZ;08.10.1988 00:00;9.6;13.7;5.2;8.7;16.1;3.1;64.4;7.6;962.8;1016.8;;;;3.2;16.8;11.5;60.5;;;;0;5.2;;116;;;;;247;41;1.8;0;264;10.4;2.4;4.1;;;
LUZ;09.10.1988 00:00;13.1;19.7;8.2;12.4;22.2;6.6;70.7;10.6;958.9;1012;;;;1.1;4.8;4;17.3;;;;21;0;;159;;;;;551;91;1.7;0;207;0;0;-1.7;;;
LUZ;10.10.1988 00:00;12.2;14.5;10.7;11.8;13.7;10.2;93.8;13.4;962.7;1016.2;;;;1.4;11.7;5;42.1;;;;17;37.4;;22;;;;;0;0;0.7;0;360;0;0;37.3;;;
LUZ;11.10.1988 00:00;11.6;13.2;10.3;11.3;13.2;10;91.6;12.5;958.9;1012.3;;;;0.9;4.7;3.2;16.9;;;;1.8;2.1;;29;;;;;0;0;0.7;0;360;8.4;0.4;2;;;
LUZ;12.10.1988 00:00;12.4;14.3;10.9;12;15.3;10.1;92.7;13.3;957.7;1010.9;;;;1.5;9.8;5.4;35.3;;;;20.2;20.4;;35;;;;;4;1;0.7;0;164;0;0;20.3;;;
LUZ;13.10.1988 00:00;11.1;14.3;7.8;9.5;15.8;2.4;88.3;11.6;961.6;1015.2;;;;1;6.8;3.6;24.5;;;;0;0.1;;92;;;;;144;25;1;0;304;8.9;0.9;-0.2;;;
LUZ;14.10.1988 00:00;13.1;19;9.5;11.6;21.6;3.9;86.8;13;963;1016.2;;;;1;5.1;3.6;18.4;;;;0;0;;106;;;;;310;54;1.2;0;225;0;0;-0.5;;;
LUZ;15.10.1988 00:00;12.5;17.5;9.3;10.5;19.8;3.9;90.9;13.1;969.3;1023.1;;;;1;5.2;3.6;18.7;;;;0;0;;106;;;;;353;61;1.1;0;27;0;0;-0.4;;;
LUZ;16.10.1988 00:00;13.2;17.8;9.7;12.2;20.3;5.8;92.3;14;970.4;1024;;;;0.7;4.2;2.5;15.1;;;;0;0;;78;;;;;189;33;0.9;0;45;0;0;-0.2;;;
LUZ;17.10.1988 00:00;13.7;19;10.3;12.4;21.5;5.6;91.5;14.3;967.6;1021;;;;0.7;3.1;2.5;11.2;;;;0;0;;85;;;;;144;25;1;0;225;0;0;-0.2;;;
LUZ;18.10.1988 00:00;13.8;17.9;10.8;12.4;20.6;6.1;90.7;14.3;960.9;1014;;;;0.8;4.9;2.9;17.6;;;;0;0;;77;;;;;63;11;0.9;0;45;0;0;-0.2;;;
LUZ;19.10.1988 00:00;14.5;17;11.1;12.9;18.1;7.5;88.3;14.5;957.6;1010.4;;;;1;6.4;3.6;23;;;;5.8;0;;33;;;;;0;0;0.7;0;321;0;0;-0.1;;;
LUZ;20.10.1988 00:00;10.2;13.8;4.4;8.4;12.8;-0.1;89.2;11.3;965.6;1019.7;;;;1.5;13.5;5.4;48.6;;;;8.3;14.1;;18;;;;;2;0;0.5;0;257;9.8;1.8;14;;;
LUZ;21.10.1988 00:00;7;9.9;3;5.1;10.6;-1.5;88.7;8.9;969.9;1024.9;;;;1;4.3;3.6;15.5;;;;0;0;;43;;;;;0;0;0.6;0;297;13;5;-0.1;;;
LUZ;22.10.1988 00:00;9.2;10.5;6.8;8.8;10.8;5.4;85.8;9.9;968.7;1023.1;;;;0.6;3.9;2.2;14;;;;0;0;;20;;;;;0;0;0.6;0;297;10.8;2.8;-0.1;;;
LUZ;23.10.1988 00:00;9.4;12.9;7.7;8.5;15.3;3.2;83.1;9.8;966.1;1020.3;;;;0.9;4.2;3.2;15.1;;;;0;0;;87;;;;;238;43;0.8;0;259;10.6;2.6;-0.5;;;
LUZ;24.10.1988 00:00;11.1;14.3;6.5;10;17.5;2.1;85;11.2;968.9;1023;;;;0.7;4.3;2.5;15.5;;;;0.2;0.2;;68;;;;;178;32;0.7;0;180;8.9;0.9;-0.1;;;
LUZ;25.10.1988 00:00;10.5;13;8.6;8.9;13.9;2.4;90.2;11.4;969.5;1023.7;;;;0.9;5.6;3.2;20.2;;;;0.1;0.1;;53;;;;;1;0;0.7;0;360;9.5;1.5;0;;;
LUZ;26.10.1988 00:00;9.3;12.9;5.5;7.5;16.5;-0.4;85.8;10;967.6;1021.9;;;;1;4.3;3.6;15.5;;;;0;0;;84;;;;;277;51;0.7;0;338;10.7;2.7;-0.4;;;
LUZ;27.10.1988 00:00;9.5;17;3.9;6.1;18.8;-1.2;82.4;9.7;966.4;1020.6;;;;0.8;4.3;2.9;15.5;;;;0;0;;110;;;;;537;100;0.8;0;233;10.5;2.5;-0.8;;;
LUZ;28.10.1988 00:00;10.8;17.9;5;7.4;19.6;0.6;82.5;10.5;969.2;1023.3;;;;0.9;3.6;3.2;13;;;;0;0;;101;;;;;443;83;0.9;0;225;9.2;1.2;-0.7;;;
LUZ;29.10.1988 00:00;9.8;13;5.6;8;13.1;0.8;89.4;10.9;971.4;1025.8;;;;1;7.2;3.6;25.9;;;;1.7;1.7;;27;;;;;2;0;0.6;0;338;10.2;2.2;1.6;;;
LUZ;30.10.1988 00:00;7;8;4.8;6.3;8;4.3;75.2;7.5;969.4;1024.3;;;;1.5;6.1;5.4;22;;;;0;0;;19;;;;;0;0;0.7;0;338;13;5;-0.2;;;
LUZ;31.10.1988 00:00;4.2;6.4;1.5;3.1;6.5;-4.2;71.3;5.9;968.8;1024.3;;;;1.6;6.3;5.8;22.7;;;;0;0;;28;;;;;0;0;0.7;0;9;15.8;7.8;-0.2;;;
LUZ;01.11.1988 00:00;2.8;8.1;-1.2;-0.4;10.7;-6.6;80.7;6;969.8;1025.6;;;;0.9;4.4;3.2;15.8;;;;0;0;;105;;;;;475;92;0.5;0;256;17.2;9.2;-0.8;;;
LUZ;02.11.1988 00:00;5.2;7.6;-0.6;3.9;7;-4.7;89.7;8.1;967.6;1022.7;;;;0.7;5.2;2.5;18.7;;;;8;8;;10;;;;;0;0;0.4;0;270;14.8;6.8;7.9;;;
LUZ;03.11.1988 00:00;4.7;6.8;1.7;4.1;7.9;1.1;71.7;6.1;971.3;1026.8;;;;1.8;7.9;6.5;28.4;;;;0;0;;37;;;;;9;2;0.7;0;338;15.3;7.3;-0.2;;;
LUZ;04.11.1988 00:00;2.5;3.9;1.2;2.1;4.7;-2.2;70.9;5.2;972.3;1028.3;;;;1.5;6;5.4;21.6;;;;0;0;;26;;;;;0;0;0.7;0;360;17.5;9.5;-0.2;;;
LUZ;05.11.1988 00:00;2.8;8.2;-1.5;-0.1;10.1;-6;80.4;6;971.5;1027.4;;;;1;4.7;3.6;16.9;;;;0;0;;93;;;;;441;89;0.5;0;233;17.2;9.2;-0.7;;;
LUZ;06.11.1988 00:00;2.7;8.5;-0.9;-1.3;11.6;-7.1;84.1;6.2;969.3;1025.1;;;;1.1;4.1;4;14.8;;;;0;0;;97;;;;;481;98;0.5;0;9;17.3;9.3;-0.6;;;
LUZ;07.11.1988 00:00;1.3;2.7;-0.6;0.6;3.2;-7;90.2;6.1;968.5;1024.5;;;;1.4;5;5;18;;;;0;0;;28;;;;;0;0;0.4;0;6;18.7;10.7;-0.1;;;
LUZ;08.11.1988 00:00;3;5.5;1.2;2.3;8.3;-4.4;83.7;6.4;967.4;1023;;;;1.2;4.4;4.3;15.8;;;;0;0;;60;;;;;147;30;0.5;0;326;17;9;-0.3;;;
LUZ;09.11.1988 00:00;5.8;8.6;2.6;5.5;10;2.2;84.5;7.8;967.3;1022.3;;;;0.7;3.1;2.5;11.2;;;;0;0;;38;;;;;0;0;0.5;0;0;14.2;6.2;-0.1;;;
LUZ;10.11.1988 00:00;9.3;12.9;6.2;8.3;14.7;3;84.5;9.9;969.3;1023.8;;;;0.5;2.8;1.8;10.1;;;;0;0;;41;;;;;7;1;0.5;0;207;10.7;2.7;-0.1;;;
LUZ;11.11.1988 00:00;10;15.7;6.7;7.6;17.5;0.4;87.4;10.6;972.2;1026.6;;;;0.8;3.7;2.9;13.3;;;;0;0;;80;;;;;399;85;0.5;0;270;10;2;-0.4;;;
LUZ;12.11.1988 00:00;8.8;10;8.1;8.5;10.7;6.5;91.1;10.3;973.1;1027.8;;;;1;6.3;3.6;22.7;;;;2.6;0;;22;;;;;0;0;0.5;0;202;11.2;3.2;-0.1;;;
LUZ;13.11.1988 00:00;9.4;11;7.8;8.6;11.3;6.3;92.3;10.9;972.1;1026.7;;;;1;6.3;3.6;22.7;;;;10.8;13.4;;13;;;;;0;0;0.5;0;288;10.6;2.6;13.3;;;
LUZ;14.11.1988 00:00;5.9;8.4;1.7;3.3;9.3;-4.3;75.6;7;975.9;1031.4;;;;1.1;4.1;4;14.8;;;;0;0;;44;;;;;12;3;0.5;0;330;14.1;6.1;-0.2;;;
LUZ;15.11.1988 00:00;4.4;8.7;0.4;0.9;10.7;-5.1;83.8;7;975.9;1031.7;;;;1;5.8;3.6;20.9;;;;0;0;;67;;;;;243;54;0.4;0;329;15.6;7.6;-0.3;;;
LUZ;16.11.1988 00:00;4.7;7.6;0.4;2.5;9.2;-4.7;84.7;7.2;975.1;1030.8;;;;1.2;4.8;4.3;17.3;;;;0;0;;39;;;;;0;0;0.4;0;202;15.3;7.3;-0.1;;;
LUZ;17.11.1988 00:00;3.2;5.1;0.7;2.7;7.2;-5.1;91.4;7;972.3;1028.2;;;;0.9;4.1;3.2;14.8;;;;0;0;;41;;;;;18;4;0.3;0;243;16.8;8.8;-0.1;;;
LUZ;18.11.1988 00:00;5.3;8.3;1.3;4.6;9.2;-1.2;90.4;8.1;966.9;1022;;;;0.9;9;3.2;32.4;;;;9.7;9.3;;35;;;;;117;26;0.3;0;236;14.7;6.7;9.2;;;
LUZ;19.11.1988 00:00;5.4;6.9;3;4.6;6.2;2.3;88.3;8;967.4;1022.5;;;;1.3;6.1;4.7;22;;;;6.4;6;;10;;;;;0;0;0.4;0;299;14.6;6.6;5.9;;;
LUZ;20.11.1988 00:00;2.7;3.6;1.1;1.9;2.8;0.1;86.6;6.4;954.9;1009.9;;;;0.9;4.8;3.2;17.3;;;;9.2;3.6;;13;;;;;0;0;0.4;0;180;17.3;9.3;3.5;;;
LUZ;21.11.1988 00:00;-1.9;1.6;-4.9;-1.4;0.3;-6.2;87.4;4.7;956.9;1013;;;;2.5;14.1;9;50.8;;;;13.3;19.7;;22;;;;;0;0;0.4;0;301;21.9;13.9;19.6;;;
LUZ;22.11.1988 00:00;-5.7;-4.3;-8.8;-8.9;-4.6;-19.1;78;3.1;969.7;1027.3;;;;1.8;9;6.5;32.4;;;;0;0;;39;;;;;42;10;0.3;0;300;25.7;17.7;-0.2;;;
LUZ;23.11.1988 00:00;-3.6;-1.1;-6.4;-4.3;3.6;-9;80.6;3.8;973.3;1030.7;;;;1;4.4;3.6;15.8;;;;0;0;;65;;;;;95;22;0.2;0;342;23.6;15.6;-0.2;;;
LUZ;24.11.1988 00:00;-4;-1.2;-7.5;-6.3;-0.6;-11.7;83.8;3.8;973.3;1030.8;;;;1;4;3.6;14.4;;;;0;0;;54;;;;;115;27;0.2;0;288;24;16;-0.2;;;
LUZ;25.11.1988 00:00;-2.8;1.2;-8;-5.2;1.7;-12.4;85.6;4.3;969.6;1026.5;;;;0.8;3.7;2.9;13.3;;;;0;0;;70;;;;;283;66;0.1;0;284;22.8;14.8;-0.3;;;
LUZ;26.11.1988 00:00;-0.3;0.5;-2.8;-0.8;0.6;-3.4;86.5;5.2;967.1;1023.4;;;;1.1;3.9;4;14;;;;0;0;;19;;;;;0;0;0.3;0;315;20.3;12.3;-0.1;;;
LUZ;27.11.1988 00:00;0.4;1.4;-0.4;0;1.2;-0.9;86.6;5.5;970.8;1027.2;;;;1;5.4;3.6;19.4;;;;0;0;;15;;;;;0;0;0.4;0;339;19.6;11.6;-0.1;;;
LUZ;28.11.1988 00:00;0.6;2.5;-0.4;0.1;1.3;-1.7;83.4;5.3;970.3;1026.6;;;;1;5.1;3.6;18.4;;;;0;0;;29;;;;;0;0;0.4;0;270;19.4;11.4;-0.1;;;
LUZ;29.11.1988 00:00;3.2;5.1;0.9;2.3;3.8;-0.7;90.7;7;963.6;1018.9;;;;0.9;4.7;3.2;16.9;;;;6.5;5;;13;;;;;0;0;0.4;0;239;16.8;8.8;4.9;;;
LUZ;30.11.1988 00:00;5.5;7.4;3.7;4.4;6.8;0.8;94.2;8.5;953.4;1007.7;;;;0.7;5.3;2.5;19.1;;;;0.3;1.8;;10;;;;;0;0;0.4;0;243;14.5;6.5;1.8;;;
LUZ;01.12.1988 00:00;5.6;7.3;3.3;4.7;6.5;2.2;93.1;8.4;945.8;999.7;;;;0.6;2.8;2.2;10.1;;;;0.1;0;;20;;;;;0;0;0.3;0;270;14.4;6.4;0;;;
LUZ;02.12.1988 00:00;5.9;6.4;5.4;5.2;6.2;4.5;92.7;8.6;946.3;1000.1;;;;0.8;3.9;2.9;14;;;;12.5;9.3;;9;;;;;0;0;0.4;0;360;14.1;6.1;9.3;;;
LUZ;03.12.1988 00:00;5.3;6.9;1.5;4.1;6.8;-1;90.3;8.1;957.3;1011.9;;;;0.9;3.8;3.2;13.7;;;;1.5;4.8;;24;;;;;0;0;0.3;0;202;14.7;6.7;4.8;;;
LUZ;04.12.1988 00:00;7.4;14.1;1.3;5.9;12.4;-1.2;78.2;8;956.4;1010.4;;;;3.5;26.2;12.6;94.3;;;;7.1;1;;15;;;;;0;0;1.2;0;260;12.6;4.6;0.9;;;
LUZ;05.12.1988 00:00;10.9;15.5;2.9;9.3;12.7;2.2;72.4;9.3;953.8;1007.1;;;;4.7;25.5;16.9;91.8;;;;23.2;27.4;;13;;;;;0;0;1.3;0;267;9.1;1.1;27.3;;;
LUZ;06.12.1988 00:00;2.8;5;1.1;2;5.3;-0.4;80.8;6;960.5;1015.7;;;;2;12.9;7.2;46.4;;;;0.9;2.7;;30;;;;;29;7;0.5;0;274;17.2;9.2;2.6;;;
LUZ;07.12.1988 00:00;1.3;3;-0.7;0.1;2.4;-2.9;84.3;5.7;970.7;1026.9;;;;1.4;8.1;5;29.2;;;;3.1;3.1;;22;;;;;11;3;0.4;0;284;18.7;10.7;3;;;
LUZ;08.12.1988 00:00;0.5;3.3;-2.1;-0.9;3.8;-5.3;80.7;5.1;978.4;1035.2;;;;0.9;3.8;3.2;13.7;;;;0;0.1;;47;;;;;125;31;0.2;0;252;19.5;11.5;-0.1;;;
LUZ;09.12.1988 00:00;0.9;2;-0.8;-0.1;1.2;-2.8;88.8;5.8;976.7;1033.3;;;;0.8;9;2.9;32.4;;;;10.9;10.2;;16;;;;;0;0;0.3;0;198;19.1;11.1;10.1;;;
LUZ;10.12.1988 00:00;2.6;4.6;0.9;1.4;3;0;94.2;7;976.1;1032.3;;;;0.7;2.9;2.5;10.4;;;;19.1;17.7;;9;;;;;0;0;0.4;0;259;17.4;9.4;17.7;;;
LUZ;11.12.1988 00:00;5.3;7.3;2.8;4.4;7.7;1.6;92.5;8.3;977.9;1033.6;;;;0.6;2.9;2.2;10.4;;;;0;2.1;;29;;;;;16;4;0.2;0;225;14.7;6.7;2.1;;;
LUZ;12.12.1988 00:00;4.4;5.8;2.9;3.3;4.3;0.7;88.1;7.4;973;1028.7;;;;1.3;10.6;4.7;38.2;;;;7.4;7.4;;4;;;;;0;0;0.5;0;292;15.6;7.6;7.3;;;
LUZ;13.12.1988 00:00;3.1;4.9;0.2;1.6;5;-3.7;84.8;6.5;976.8;1033;;;;1;4.1;3.6;14.8;;;;0;0;;26;;;;;0;0;0.3;0;0;16.9;8.9;-0.1;;;
LUZ;14.12.1988 00:00;1.8;4.8;-3;-0.2;4.5;-6.3;82.7;5.7;978.2;1034.6;;;;1.1;13.4;4;48.2;;;;1.1;0.5;;36;;;;;40;10;0.3;0;180;18.2;10.2;0.4;;;
LUZ;15.12.1988 00:00;2.6;3.6;0.6;1.6;3.5;-2.5;88.8;6.5;972.8;1028.8;;;;0.9;5.3;3.2;19.1;;;;2;2.6;;12;;;;;0;0;0.4;0;270;17.4;9.4;2.5;;;
LUZ;16.12.1988 00:00;-1.3;0.6;-3.6;-2.4;-0.4;-6.5;75.8;4.2;970.5;1027.3;;;;1.9;6.6;6.8;23.8;;;;0;0;;21;;;;;0;0;0.5;0;3;21.3;13.3;-0.1;;;
LUZ;17.12.1988 00:00;-1.4;0.5;-3.5;-2.4;0.2;-7;73.3;4;972.9;1029.7;;;;0.9;5.1;3.2;18.4;;;;0.3;0;;39;;;;;36;9;0.3;0;315;21.4;13.4;-0.1;;;
LUZ;18.12.1988 00:00;0.5;3.4;-2.2;-1;4.8;-6.2;80.1;5.1;976.9;1033.6;;;;1;3.9;3.6;14;;;;0.1;0.4;;48;;;;;230;60;0.2;0;248;19.5;11.5;0.2;;;
LUZ;19.12.1988 00:00;4;9.7;0.5;2.4;7.8;-0.8;73.5;6;966.6;1021.9;;;;3.3;21.1;11.9;76;;;;7.6;7.3;;7;;;;;0;0;1.2;0;265;16;8;7.2;;;
LUZ;20.12.1988 00:00;3.3;4.6;0.3;1.4;3.9;-3.7;76.7;6;967.5;1023.1;;;;2.5;10;9;36;;;;0.3;0.6;;17;;;;;0;0;0.6;0;288;16.7;8.7;0.5;;;
LUZ;21.12.1988 00:00;1.3;3;-1.3;-0.5;3.3;-5.9;81.2;5.4;977.7;1034.3;;;;0.8;3.9;2.9;14;;;;0;0;;28;;;;;31;8;0.3;0;14;18.7;10.7;-0.1;;;
LUZ;22.12.1988 00:00;1.7;5.9;-1.4;-0.8;7;-5.1;84.7;5.8;975.7;1032;;;;0.7;2.9;2.5;10.4;;;;0;0;;54;;;;;272;71;0.1;0;252;18.3;10.3;-0.2;;;
LUZ;23.12.1988 00:00;6.1;11.3;0.9;4.8;9.4;-2.6;80.2;7.5;969.2;1024.3;;;;1.5;17.5;5.4;63;;;;0;0;;38;;;;;88;23;0.5;0;261;13.9;5.9;-0.1;;;
LUZ;24.12.1988 00:00;8.3;11.4;5.2;6.6;11.1;1.6;71.3;7.7;972.2;1027;;;;2.7;12.7;9.7;45.7;;;;0;0;;34;;;;;92;24;0.9;0;260;11.7;3.7;-0.2;;;
LUZ;25.12.1988 00:00;5;10.3;0.8;2.3;11.1;-3.5;83.7;7.2;974.8;1030.4;;;;0.8;2.9;2.9;10.4;;;;0;0;;58;;;;;377;98;0.2;0;239;15;7;-0.2;;;
LUZ;26.12.1988 00:00;3.5;5.1;-0.6;2.4;4.9;-4.1;87.4;6.9;976.1;1032.1;;;;1.2;4.4;4.3;15.8;;;;0;0;;13;;;;;0;0;0.3;0;180;16.5;8.5;0;;;
LUZ;27.12.1988 00:00;2.9;4.4;-0.4;1.7;4.8;-2.9;82.9;6.2;978.5;1034.8;;;;1.4;5.1;5;18.4;;;;0;0;;19;;;;;9;2;0.4;0;186;17.1;9.1;-0.1;;;
LUZ;28.12.1988 00:00;1.5;2.5;0.6;1.3;3.5;-3.1;90.3;6.1;980.9;1037.6;;;;0.8;3.6;2.9;13;;;;0;0;;23;;;;;0;0;0.3;0;270;18.5;10.5;0;;;
LUZ;29.12.1988 00:00;1;2.3;-0.1;0.9;2.7;-0.4;92.2;6.1;983.3;1040.2;;;;1;3.6;3.6;13;;;;0;0;;15;;;;;0;0;0.3;0;219;19;11;0;;;
LUZ;30.12.1988 00:00;-0.1;0.8;-1.5;-0.1;1.6;-1.6;91.3;5.5;982.9;1040.1;;;;0.9;3.8;3.2;13.7;;;;0;0;;19;;;;;0;0;0.3;0;270;20.1;12.1;0;;;
LUZ;31.12.1988 00:00;-1.2;-0.4;-1.8;-1.1;-0.2;-1.9;91.7;5.1;982.4;1039.7;;;;1;3.6;3.6;13;;;;0;0;;13;;;;;0;0;0.3;0;342;21.2;13.2;0;;;
LUZ;01.01.1989 00:00;-0.4;0.5;-1;-0.6;0;-1.2;83.5;5;981.2;1038.4;;;;1.2;4.6;4.3;16.6;;;;0;0;;8;;;;;0;0;0.4;0;0;20.4;12.4;-0.1;;;
LUZ;02.01.1989 00:00;0.1;0.6;-0.8;-0.3;0.6;-1.1;78.4;4.8;980.2;1037.2;;;;0.9;4.1;3.2;14.8;;;;0;0;;9;;;;;0;0;0.4;0;207;19.9;11.9;-0.1;;;
LUZ;03.01.1989 00:00;-1.2;0;-2.4;-1.1;1;-2.5;87.2;4.9;982.6;1040;;;;0.8;3.8;2.9;13.7;;;;0;0;;21;;;;;0;0;0.3;0;304;21.2;13.2;0;;;
LUZ;04.01.1989 00:00;-2.4;-0.7;-4.2;-2.3;0.9;-4;91.2;4.7;982.3;1040;;;;0.8;3.2;2.9;11.5;;;;0;0;;37;;;;;31;8;0.2;0;243;22.4;14.4;0;;;
LUZ;05.01.1989 00:00;-0.4;2.1;-3.6;-1.4;2.1;-7.3;89.7;5.4;978.1;1035.1;;;;0.8;4.3;2.9;15.5;;;;0.4;0.4;;20;;;;;5;1;0.3;0;233;20.4;12.4;0.4;;;
LUZ;06.01.1989 00:00;2.5;3.9;-0.2;1.5;3.8;-1.6;87.4;6.4;965.7;1021.3;;;;0.7;4.7;2.5;16.9;;;;1;0.9;;21;;;;;0;0;0.3;0;225;17.5;9.5;0.9;;;
LUZ;07.01.1989 00:00;4.4;7.1;1.8;3.1;5.6;-0.3;89.3;7.5;969.5;1024.9;;;;0.9;7.1;3.2;25.6;;;;0.4;0.5;;13;;;;;0;0;0.4;0;270;15.6;7.6;0.5;;;
LUZ;08.01.1989 00:00;4.3;7.5;0.4;2.4;7.6;-3.7;88.3;7.3;972;1027.6;;;;0.8;4.9;2.9;17.6;;;;0.4;0.4;;36;;;;;56;14;0.3;0;270;15.7;7.7;0.4;;;
LUZ;09.01.1989 00:00;1.8;2.5;0.5;1.2;2.9;-4.1;93.5;6.5;967.9;1023.8;;;;0.9;3.5;3.2;12.6;;;;0;0;;19;;;;;0;0;0.3;0;342;18.2;10.2;0;;;
LUZ;10.01.1989 00:00;2.7;4.8;1.1;2.5;4.7;0.5;91;6.8;970.3;1026.2;;;;1.4;4.9;5;17.6;;;;0;0;;25;;;;;0;0;0.4;0;185;17.3;9.3;0;;;
LUZ;11.01.1989 00:00;4.5;8.7;1.4;2.8;9.9;-4.3;85.6;7.2;971.4;1027;;;;1;5.5;3.6;19.8;;;;0;0;;57;;;;;345;82;0.3;0;315;15.5;7.5;-0.1;;;
LUZ;12.01.1989 00:00;2.3;4.6;0.9;1.9;6.2;-1.3;88.7;6.4;973.2;1029.3;;;;1.3;4.6;4.7;16.6;;;;5;0;;58;;;;;284;68;0.2;0;198;17.7;9.7;-0.1;;;
LUZ;13.01.1989 00:00;4.5;8.2;-0.3;2.5;8.8;-4.2;88.7;7.5;981;1037;;;;1.1;5.8;4;20.9;;;;1.8;6.8;;48;;;;;137;32;0.3;0;196;15.5;7.5;6.8;;;
LUZ;14.01.1989 00:00;2.8;8.2;-2.2;0.1;9.7;-6.3;82.9;6.1;983.2;1039.8;;;;0.8;4.4;2.9;15.8;;;;0.1;0.1;;70;;;;;425;100;0.2;0;243;17.2;9.2;-0.1;;;
LUZ;15.01.1989 00:00;2.9;8.2;-1.2;-0.1;9.4;-4.9;84.6;6.3;985.2;1041.8;;;;1;4.6;3.6;16.6;;;;0;0;;67;;;;;368;87;0.3;0;256;17.1;9.1;-0.1;;;
LUZ;16.01.1989 00:00;2.1;3.5;-0.4;1.5;4.3;-3.1;88;6.3;982;1038.7;;;;0.8;4.1;2.9;14.8;;;;0;0;;24;;;;;0;0;0.3;0;243;17.9;9.9;0;;;
LUZ;17.01.1989 00:00;0.3;2;-1.4;0.3;1.8;-1.1;88.4;5.5;980.7;1037.7;;;;1.1;4.5;4;16.2;;;;0;0;;23;;;;;0;0;0.4;0;180;19.7;11.7;0;;;
LUZ;18.01.1989 00:00;2.4;4.3;0.1;1.3;5.6;-3.9;79.4;5.7;980.9;1037.4;;;;1;4.6;3.6;16.6;;;;0;0;;32;;;;;51;12;0.4;0;180;17.6;9.6;-0.1;;;
